null_index,exp,X,n,R_bits_per_gap
36,23.0,8388608.0,513405.0,-1.947780017724844e-06
36,24.0,16777216.0,985189.0,-1.0150336635914016e-06
36,25.0,33554432.0,1892868.0,-5.282988565499126e-07
36,26.0,67108864.0,3646557.0,-2.7423128172685097e-07
37,15.0,32768.0,3065.0,-0.0003262642740619898
37,16.0,65536.0,5776.0,-0.00017313019390581671
37,17.0,131072.0,10760.0,-9.293680297397729e-05
37,18.0,262144.0,20235.0,-4.94193229552767e-05
37,19.0,524288.0,38724.0,-2.5823778535275683e-05
37,20.0,1048576.0,73807.0,-1.3548850380045921e-05
37,21.0,2097152.0,140337.0,-7.125704554037799e-06
37,22.0,4194304.0,267632.0,-3.7364739642495915e-06
37,23.0,8388608.0,512725.0,-1.9503632551564095e-06
37,24.0,16777216.0,985802.0,-1.0144024865034068e-06
37,25.0,33554432.0,1895541.0,-5.275538751206286e-07
37,26.0,67108864.0,3647300.0,-2.7417541743205783e-07
38,15.0,32768.0,3063.0,-0.0003264773098269695
38,16.0,65536.0,5615.0,-0.00017809439002671425
38,17.0,131072.0,10666.0,-9.375585974123274e-05
38,18.0,262144.0,20339.0,-4.91666256944785e-05
38,19.0,524288.0,38838.0,-2.5747978783665357e-05
38,20.0,1048576.0,73499.0,-1.3605627287446143e-05
38,21.0,2097152.0,140210.0,-7.132158904500243e-06
38,22.0,4194304.0,267876.0,-3.7330705251682885e-06
38,23.0,8388608.0,513912.0,-1.945858434907101e-06
38,24.0,16777216.0,986076.0,-1.0141206154494949e-06
38,25.0,33554432.0,1894433.0,-5.278624263829941e-07
38,26.0,67108864.0,3645660.0,-2.742987552322071e-07
39,15.0,32768.0,2991.0,-0.0003343363423604149
39,16.0,65536.0,5772.0,-0.00017325017325017233
39,17.0,131072.0,10908.0,-9.167583425009237e-05
39,18.0,262144.0,20222.0,-4.945109286915186e-05
39,19.0,524288.0,38406.0,-2.603759829193315e-05
39,20.0,1048576.0,73764.0,-1.3556748549427857e-05
39,21.0,2097152.0,140784.0,-7.103079895442556e-06
39,22.0,4194304.0,267646.0,-3.7362785171457257e-06
39,23.0,8388608.0,514588.0,-1.9433022145871915e-06
39,24.0,16777216.0,985668.0,-1.0145403929111717e-06
